,Spectral Centroid Overall Standard Deviation,Spectral Rolloff Point Overall Standard Deviation,Spectral Flux Overall Standard Deviation,Compactness Overall Standard Deviation,Spectral Variability Overall Standard Deviation,Root Mean Square Overall Standard Deviation,Fraction Of Low Energy Windows Overall Standard Deviation,Zero Crossings Overall Standard Deviation,MFCC Overall Standard Deviation 1,MFCC Overall Standard Deviation 2,MFCC Overall Standard Deviation 3,MFCC Overall Standard Deviation 4,MFCC Overall Standard Deviation 5,MFCC Overall Standard Deviation 6,MFCC Overall Standard Deviation 7,MFCC Overall Standard Deviation 8,MFCC Overall Standard Deviation 9,MFCC Overall Standard Deviation 10,MFCC Overall Standard Deviation 11,MFCC Overall Standard Deviation 12,MFCC Overall Standard Deviation 13,LPC Overall Standard Deviation 1,LPC Overall Standard Deviation 2,LPC Overall Standard Deviation 3,LPC Overall Standard Deviation 4,LPC Overall Standard Deviation 5,LPC Overall Standard Deviation 6,LPC Overall Standard Deviation 7,LPC Overall Standard Deviation 8,LPC Overall Standard Deviation 9,LPC Overall Standard Deviation 10,Method of Moments Overall Standard Deviation 1,Method of Moments Overall Standard Deviation 2,Method of Moments Overall Standard Deviation 3,Method of Moments Overall Standard Deviation 4,Method of Moments Overall Standard Deviation 5,Spectral Centroid Overall Average,Spectral Rolloff Point Overall Average,Spectral Flux Overall Average,Compactness Overall Average,Spectral Variability Overall Average,Root Mean Square Overall Average,Fraction Of Low Energy Windows Overall Average,Zero Crossings Overall Average,MFCC Overall Average 1,MFCC Overall Average 2,MFCC Overall Average 3,MFCC Overall Average 4,MFCC Overall Average 5,MFCC Overall Average 6,MFCC Overall Average 7,MFCC Overall Average 8,MFCC Overall Average 9,MFCC Overall Average 10,MFCC Overall Average 11,MFCC Overall Average 12,MFCC Overall Average 13,LPC Overall Average 1,LPC Overall Average 2,LPC Overall Average 3,LPC Overall Average 4,LPC Overall Average 5,LPC Overall Average 6,LPC Overall Average 7,LPC Overall Average 8,LPC Overall Average 9,LPC Overall Average 10,Method of Moments Overall Average 1,Method of Moments Overall Average 2,Method of Moments Overall Average 3,Method of Moments Overall Average 4,Method of Moments Overall Average 5,Chroma feature 0,Chroma feature 1,Chroma feature 2,Chroma feature 3,Chroma feature 4,Chroma feature 5,Chroma feature 6,Chroma feature 7,Chroma feature 8,Chroma feature 9,Chroma feature 10,Chroma feature 11
504,10.5,0.08711,0.003905,227.8,0.001916,0.06686,0.05687,26.01,54.84,10.47,3.937,2.318,2.537,1.822,1.869,1.649,1.873,1.672,1.548,1.349,1.311,0.08812,0.3292,0.2139,0.1266,0.1025,0.09229,0.07918,0.0844,0.07387,0.0,0.1627,23.94,2070.0,170400.0,33570000.0,8.946,0.05124,0.001744,1613.0,0.003564,0.1381,0.5537,28.34,-128.9,13.58,5.1,2.692,1.091,0.783,-0.4235,-0.6029,0.2853,-0.1438,-0.0879,-0.3032,-1.571,-0.9629,0.2423,0.0003334,0.06494,0.04938,0.06195,0.04771,0.04972,0.04349,0.0,0.2784,34.52,2672.0,246800.0,47210000.0,0.6402811,0.67467374,0.76373035,0.83290446,0.8706714,0.8723519,0.8084379,0.8054683,0.7590697,0.7206611,0.65383387,0.6219693
505,15.01,0.1244,0.0008739,251.6,0.001199,0.0443,0.02539,31.94,84.98,9.068,4.472,2.871,2.668,2.111,1.781,1.633,1.866,1.716,1.615,1.831,1.399,0.1323,0.3253,0.2684,0.159,0.1278,0.1173,0.09656,0.1039,0.08715,0.0,0.1285,26.9,1880.0,146300.0,27320000.0,12.2,0.07683,0.0004935,1588.0,0.002192,0.08582,0.5806,32.46,-146.2,12.94,7.776,2.85,1.634,0.3955,-0.4191,-0.2637,0.7744,1.288,-0.1736,-1.449,-1.659,-0.9421,0.3034,0.08352,0.09045,0.06995,0.07329,0.04855,0.03618,0.0497,0.0,0.1775,36.03,2687.0,256500.0,51030000.0,0.73145074,0.68918633,0.7037723,0.6981266,0.70149106,0.663327,0.64580053,0.68359894,0.7487451,0.7948074,0.77927136,0.7642992
506,26.63,0.2048,0.001855,214.9,0.001326,0.04839,0.02439,53.2,53.82,6.407,4.778,2.917,2.952,2.511,2.083,2.06,2.158,1.944,1.687,1.713,1.703,0.2298,0.3686,0.2424,0.1855,0.1498,0.1384,0.1314,0.1336,0.1095,0.0,0.1589,30.18,1760.0,162100.0,21210000.0,18.94,0.126,0.001116,1598.0,0.002656,0.1071,0.5297,48.64,-125.4,9.532,5.363,1.967,1.688,0.9294,-0.4561,-0.232,-0.5858,1.128,-0.5946,-1.184,-1.027,-0.8978,0.2488,0.01154,0.01068,0.04617,0.08427,0.05152,0.01272,0.04444,0.0,0.258,48.45,3530.0,294700.0,63180000.0,0.5800006,0.5750888,0.6201911,0.64312536,0.6473326,0.65950954,0.643338,0.664616,0.6811566,0.7165069,0.66751117,0.6168331
507,29.28,0.2178,0.004733,222.2,0.001823,0.0636,0.05121,58.83,54.06,7.822,5.092,2.487,2.778,1.973,1.933,1.935,2.072,1.635,1.935,1.811,1.471,0.2476,0.4033,0.291,0.1894,0.1443,0.1178,0.1036,0.1012,0.1029,0.0,0.2019,34.09,2031.0,194800.0,26370000.0,19.02,0.1266,0.002161,1602.0,0.003027,0.1192,0.5798,48.73,-126.9,9.581,5.732,2.246,1.195,1.012,0.0677,0.09758,0.1797,0.4514,-0.9023,-1.269,-0.9282,-0.8891,0.2155,-0.01788,-0.009053,0.0407,0.0521,0.05867,0.03775,0.05143,0.0,0.2865,47.66,3463.0,268700.0,62360000.0,0.67677045,0.64967155,0.6751979,0.6937291,0.68595237,0.67832637,0.63147163,0.63953507,0.6467432,0.68866694,0.68910456,0.68245703
508,15.76,0.1506,0.00406,215.6,0.001867,0.06647,0.04921,34.61,52.73,5.964,4.298,2.313,2.658,2.115,1.859,1.699,1.971,1.526,1.617,1.482,1.477,0.138,0.3701,0.2408,0.149,0.1251,0.1105,0.1112,0.1074,0.08481,0.0,0.1881,25.32,1874.0,156200.0,24990000.0,13.76,0.09118,0.002313,1609.0,0.004042,0.1596,0.5409,39.79,-113.6,9.407,3.547,1.894,0.9037,1.15,-0.07905,-0.3317,-0.7315,0.219,-0.3035,-0.6692,-1.267,-0.9346,0.2427,-0.01105,-0.009507,0.02124,0.05396,0.04451,0.02208,0.03794,0.0,0.3826,45.27,3504.0,307000.0,63630000.0,0.5508042,0.56382763,0.6363296,0.703295,0.7333444,0.7563268,0.7330804,0.7513914,0.7070921,0.6840063,0.6183637,0.5731134
509,19.29,0.128,0.000503,413.8,0.0006776,0.02632,0.2695,36.04,272.2,4.002,1.583,1.131,1.408,0.9665,0.8191,0.7004,0.49,0.8617,0.9914,1.194,1.174,0.2174,0.1225,0.09317,0.06731,0.05846,0.06414,0.05606,0.05719,0.05895,0.0,0.06042,23.78,1141.0,83550.0,17260000.0,3.959,0.02583,8.605e-05,120.4,0.0001463,0.005847,0.09164,7.636,-1070.0,0.0005595,0.05057,0.04589,-0.116,-0.1502,-0.04368,-0.04237,0.02475,-0.04838,-0.1754,-0.2767,-0.239,-0.05656,0.02219,0.008403,0.002092,0.006998,0.007521,0.007259,0.006973,0.003198,0.0,0.01354,6.062,315.0,18610.0,4838000.0,0.045375265,0.032829773,0.028703922,0.02876776,0.03113567,0.033646546,0.040441595,0.04558046,0.05543981,0.06433101,0.06559266,0.054519873
510,48.8,0.2839,0.001094,528.2,0.001308,0.04979,0.05445,90.5,298.8,13.0,6.769,4.655,4.647,3.868,3.266,2.759,3.11,2.867,2.626,2.434,2.342,0.4633,0.3429,0.263,0.2204,0.1911,0.1735,0.1698,0.1517,0.1364,0.0,0.1187,44.18,1770.0,189900.0,26880000.0,39.07,0.2253,0.000518,1437.0,0.001446,0.05779,0.5097,77.88,-252.9,3.414,0.6613,-1.095,0.2792,-0.1579,-0.6786,0.1104,-2.104,0.8258,-1.326,-1.762,-0.9978,-0.6533,0.3852,0.05385,0.01336,0.0401,0.08129,0.0502,0.000124,0.04446,0.0,0.1256,60.81,3092.0,207500.0,48620000.0,0.32452172,0.29131186,0.33905888,0.36646459,0.3884342,0.46694407,0.5223223,0.5688467,0.55882674,0.56969744,0.51176757,0.42196968
511,54.83,0.289,0.001204,671.4,0.001293,0.04994,0.1344,101.7,392.0,13.57,7.482,4.32,4.676,2.492,2.583,2.396,2.86,2.544,2.965,2.71,2.373,0.5303,0.3566,0.3074,0.2024,0.1758,0.1505,0.1306,0.1225,0.1382,0.0,0.1359,49.99,1971.0,208500.0,32450000.0,37.43,0.2046,0.0005191,1276.0,0.001187,0.04814,0.5729,72.52,-355.5,3.33,1.303,1.211,-0.09956,-0.07941,-0.5955,-0.1546,-1.543,-0.3541,-1.546,-2.024,-1.307,-0.565,0.3574,0.05227,0.0001694,0.07574,0.07012,0.0667,0.04072,0.0591,0.0,0.1144,53.89,2555.0,170600.0,43270000.0,0.33144397,0.2997486,0.326262,0.35471487,0.36693457,0.3990454,0.43360782,0.47721022,0.4827164,0.51124954,0.48126537,0.41449532
512,49.51,0.2559,0.0009886,703.1,0.0013,0.05055,0.05664,92.49,405.4,14.57,7.962,3.832,4.834,3.017,2.932,2.383,3.205,2.627,3.178,2.834,2.353,0.5245,0.3809,0.2997,0.1936,0.1685,0.138,0.1446,0.134,0.1157,0.0,0.1319,46.6,1890.0,196800.0,30730000.0,29.98,0.1611,0.0005315,1313.0,0.001455,0.05813,0.5352,59.28,-359.0,8.169,-1.748,-1.041,0.1039,0.6101,-1.265,-0.7105,-2.198,-0.2192,-1.546,-2.452,-1.27,-0.6158,0.4456,0.04751,-0.001375,0.03595,0.06788,0.05956,0.04426,0.06944,0.0,0.1287,43.76,2018.0,140100.0,35750000.0,0.32488912,0.2977585,0.3013054,0.3378506,0.357237,0.38786694,0.43602496,0.48846397,0.4710401,0.5146784,0.45337075,0.38529938
513,8.4,0.08027,0.001239,333.3,0.001368,0.05124,0.06496,22.44,170.6,6.068,2.533,2.226,1.789,1.407,1.502,1.687,1.449,1.645,1.618,1.315,1.424,0.1667,0.22,0.2784,0.1555,0.1764,0.1037,0.1203,0.09849,0.109,0.0,0.1358,16.82,1180.0,102400.0,19790000.0,10.42,0.06645,0.0006021,1593.0,0.003105,0.1237,0.5093,30.51,-143.8,8.023,4.452,3.523,1.658,1.002,0.6649,0.4813,-0.2294,-0.9055,0.66,-0.3275,-0.39,-0.937,0.4318,-0.2359,0.1662,-0.08368,0.08154,0.01249,0.06574,0.03038,0.0,0.2711,34.41,1968.0,144400.0,23430000.0,0.59443307,0.64212453,0.76987964,0.77439517,0.7827993,0.77226233,0.7150156,0.69292045,0.63636905,0.6232881,0.56423837,0.55479443
514,4.775,0.04178,0.002289,216.6,0.00131,0.048,0.07187,15.1,55.89,13.0,4.785,2.337,2.982,2.535,2.132,1.95,2.319,1.596,1.69,1.754,1.809,0.05283,0.2626,0.3138,0.1632,0.1439,0.1077,0.1029,0.08402,0.07232,0.0,0.106,16.05,1452.0,153800.0,28840000.0,6.677,0.04176,0.001107,1618.0,0.003026,0.1174,0.619,20.47,-140.4,18.42,3.69,1.902,1.593,1.606,1.43,0.7172,-0.8304,-1.757,-0.3887,0.2236,-1.05,-0.9825,0.4623,0.01929,0.1241,0.03662,0.03285,0.03115,0.03631,0.0298,0.0,0.2112,23.09,1509.0,152900.0,26620000.0,0.6052746,0.66724885,0.78170377,0.77944386,0.7885264,0.79751575,0.79283345,0.816359,0.7562787,0.7117487,0.62070644,0.5750584
515,4.272,0.03894,0.002819,233.1,0.001302,0.04784,0.03318,14.62,59.68,11.74,5.233,2.637,2.798,2.503,2.313,1.786,2.105,1.7,1.558,1.586,1.681,0.04828,0.2682,0.2818,0.134,0.1447,0.09365,0.07975,0.06463,0.06966,0.0,0.1204,16.66,1506.0,160700.0,30290000.0,5.802,0.03125,0.001105,1595.0,0.003084,0.1193,0.584,18.26,-146.7,17.88,5.868,3.55,3.305,1.783,0.6732,0.1715,-0.9967,-0.7691,-0.3636,-0.8736,-1.213,-0.9853,0.3954,0.05388,0.136,0.0459,0.04801,0.05574,0.05932,0.0579,0.0,0.2094,22.01,1534.0,162600.0,28900000.0,0.59761995,0.6342045,0.7241272,0.8201197,0.84561396,0.876699,0.8594029,0.85458344,0.83321303,0.815735,0.7405156,0.612265
516,6.836,0.04903,0.003628,216.1,0.001751,0.0611,0.08981,19.08,54.22,8.223,4.18,2.62,2.572,2.349,2.009,1.905,2.016,1.573,1.793,1.742,1.516,0.05967,0.2444,0.2562,0.1438,0.161,0.09352,0.1095,0.0813,0.08273,0.0,0.1389,16.11,1375.0,142300.0,26960000.0,8.162,0.04637,0.001459,1609.0,0.003279,0.1265,0.5191,23.92,-130.2,13.52,3.955,4.301,1.692,0.8632,0.5767,1.061,-0.6412,-1.121,0.2802,-0.74,-0.5271,-0.9761,0.4485,-0.00568,0.1142,0.00583,0.05046,0.03415,0.05271,0.0415,0.0,0.2416,27.04,1751.0,173900.0,30120000.0,0.6302287,0.6646122,0.76924044,0.79654056,0.83046776,0.8382502,0.7946953,0.79516315,0.7029015,0.6541157,0.59029907,0.5769183
517,9.244,0.09656,0.001738,330.5,0.001592,0.05959,0.06521,24.13,171.2,6.009,2.583,2.214,1.787,1.399,1.515,1.667,1.434,1.659,1.629,1.319,1.406,0.1685,0.2525,0.2745,0.1613,0.1762,0.1052,0.121,0.09706,0.1092,0.0,0.158,18.58,1354.0,108300.0,22030000.0,10.86,0.07217,0.0008277,1592.0,0.003609,0.1439,0.5091,31.63,-140.0,7.807,4.508,3.523,1.656,0.9931,0.6634,0.4666,-0.2263,-0.8877,0.6635,-0.3363,-0.3891,-0.9339,0.4171,-0.2435,0.1618,-0.08585,0.08035,0.01217,0.06607,0.03052,0.0,0.3187,35.68,2070.0,146100.0,24790000.0,0.5937303,0.63815105,0.7668102,0.7781703,0.7842916,0.7776166,0.71666837,0.6964685,0.6392154,0.6280031,0.57012135,0.5543984
518,12.96,0.1188,0.004517,207.2,0.00189,0.0726,0.05423,30.07,52.34,5.145,4.35,2.983,3.112,2.558,2.119,2.028,2.011,1.923,1.973,2.386,2.116,0.08905,0.3081,0.2115,0.1884,0.1961,0.1523,0.1582,0.1376,0.1202,0.0,0.2198,18.63,1392.0,108500.0,21730000.0,17.54,0.1206,0.00324,1617.0,0.004854,0.1939,0.5109,45.79,-106.6,6.548,0.6055,2.866,0.7993,2.237,1.141,0.4748,-0.9204,-1.853,-0.6239,-0.7985,-0.7541,-0.9331,0.4556,-0.05314,0.03477,-0.11,0.06609,0.03189,0.009368,0.0189,0.0,0.4748,43.01,2859.0,264400.0,48600000.0,0.5638596,0.5652557,0.60004675,0.56840134,0.5489239,0.5838298,0.56748897,0.6116241,0.5567642,0.51374936,0.4849228,0.4915815
519,11.34,0.09589,0.005406,211.8,0.001945,0.07442,0.06203,27.69,53.99,5.77,4.282,2.88,3.791,2.366,2.25,1.835,2.032,1.922,1.772,1.901,1.867,0.07426,0.3419,0.2363,0.1857,0.1871,0.1479,0.1415,0.1185,0.106,0.0,0.2398,20.22,1669.0,126100.0,25720000.0,14.39,0.09388,0.003251,1616.0,0.004695,0.1866,0.569,39.93,-111.9,7.641,2.287,4.023,0.3952,2.073,1.479,0.6403,-0.03045,-1.822,-1.415,-2.049,-0.8405,-0.9455,0.3941,-0.04897,0.008864,-0.07785,0.06602,0.06459,0.0493,0.06219,0.0,0.4389,40.56,2876.0,271000.0,51010000.0,0.6220963,0.60689133,0.63480407,0.65315735,0.6153861,0.612689,0.6046638,0.62271166,0.626314,0.631644,0.60782033,0.5786749
520,15.18,0.1338,0.005456,210.1,0.002002,0.07221,0.07051,35.05,52.4,6.34,3.986,2.429,3.682,2.256,2.021,1.9,1.775,1.943,2.102,2.264,1.474,0.1044,0.286,0.2542,0.1963,0.1988,0.1178,0.156,0.1565,0.1204,0.0,0.2312,21.2,1509.0,123700.0,24050000.0,16.43,0.1083,0.003033,1625.0,0.004798,0.189,0.4879,42.98,-109.7,8.144,3.342,3.633,0.2338,0.8792,0.9568,0.7344,-0.3832,-1.741,-0.1652,-1.518,-0.5676,-0.9334,0.4135,-0.04939,0.07636,-0.07116,0.06042,0.02264,0.05146,0.07848,0.0,0.4401,41.35,2748.0,246100.0,46120000.0,0.64784205,0.66155875,0.7071996,0.66574347,0.65523356,0.6486287,0.6216203,0.62626195,0.55009955,0.5271264,0.5343349,0.56606436
521,27.92,0.1461,3.397e-05,416.3,9.635e-05,0.005932,0.4609,49.55,250.6,5.164,1.447,0.8854,1.427,1.208,0.9905,0.6951,0.5138,0.6387,0.5792,0.76,0.4439,0.2211,0.1529,0.103,0.06111,0.0454,0.03654,0.03269,0.03902,0.04081,0.0,0.03059,28.12,1022.0,77900.0,14990000.0,6.002,0.03133,3.929e-06,121.1,1.201e-05,0.0007195,0.576,9.792,-1074.0,-0.1509,0.2139,-0.07617,-0.2728,-0.1102,-0.2041,-0.1633,0.01615,0.09358,0.0724,0.09353,0.0333,-0.04248,0.03973,0.02761,0.01572,0.01163,0.007696,0.006639,0.006823,0.001021,0.0,0.003489,7.094,286.5,15140.0,4208000.0,0.12792791,0.12951468,0.15005942,0.18414828,0.23997627,0.2621997,0.25901428,0.24103183,0.20421375,0.1733985,0.15073411,0.13726878
522,29.9,0.1775,0.002814,476.9,0.002315,0.08934,0.1446,56.65,265.3,9.838,6.605,4.611,4.098,3.552,3.068,2.743,2.741,3.407,4.387,4.4,3.366,0.3228,0.323,0.2531,0.2228,0.2031,0.1891,0.1871,0.1566,0.1383,0.0,0.2099,30.32,1491.0,130100.0,20220000.0,35.46,0.2016,0.00149,1521.0,0.002527,0.1004,0.5434,69.78,-218.4,-2.43,-8.608,-1.162,-2.582,0.5891,-1.746,-2.435,-3.654,-3.647,-2.741,-2.681,-1.856,-0.7682,0.5857,-0.009654,0.02575,-0.0903,0.1332,0.06763,0.03555,0.05326,0.0,0.2366,56.63,2611.0,199000.0,38560000.0,0.42816636,0.35926,0.31849837,0.27561048,0.2915964,0.3243874,0.32436028,0.44834486,0.45948297,0.37640914,0.35524046,0.37348318
523,34.32,0.2115,0.003488,613.2,0.002353,0.09081,0.07171,65.49,352.9,6.949,5.87,4.148,4.657,2.71,2.817,2.037,2.892,3.324,3.159,3.183,2.784,0.3889,0.3625,0.2411,0.1947,0.2264,0.1831,0.1761,0.1389,0.1266,0.0,0.2171,35.1,1736.0,146300.0,23480000.0,34.97,0.213,0.001497,1410.0,0.002131,0.08499,0.5569,70.6,-282.5,-1.311,-4.539,0.5148,-3.91,-0.2799,-0.7111,-1.047,-1.379,-3.888,-3.376,-3.942,-1.517,-0.6795,0.4865,-0.09381,-0.05683,-0.0892,0.106,0.05527,0.04935,0.05371,0.0,0.2038,55.49,2650.0,179400.0,38550000.0,0.46255484,0.41075748,0.36897135,0.29615694,0.2532081,0.26246983,0.29312834,0.3468407,0.3902435,0.401152,0.4648921,0.52861756
524,27.31,0.1809,0.002242,848.5,0.002204,0.08606,0.3273,55.83,501.2,6.199,6.614,4.725,5.243,3.163,2.468,2.565,2.709,3.532,3.767,4.247,2.542,0.4459,0.3655,0.2438,0.2024,0.1687,0.128,0.1509,0.1707,0.137,0.0,0.2172,37.3,1956.0,161200.0,28250000.0,20.75,0.1204,0.0009156,951.9,0.001713,0.06802,0.475,41.93,-573.5,-1.119,-3.66,-1.855,-3.277,-1.634,-0.9991,-0.8106,-1.781,-2.6,-0.9977,-2.453,-0.7793,-0.476,0.3051,0.007436,0.04456,-0.05451,0.05434,0.01406,0.05244,0.09252,0.0,0.1649,36.12,1889.0,136000.0,28530000.0,0.38792154,0.2915436,0.25193053,0.18948914,0.15789331,0.15678506,0.16302177,0.17092204,0.1514895,0.1841044,0.30034322,0.35611287
525,39.83,0.3307,0.001963,215.9,0.001324,0.05071,0.05291,75.79,83.76,4.906,2.815,2.645,3.015,2.628,1.902,1.658,1.588,1.415,1.476,1.527,1.355,0.329,0.2774,0.1526,0.1677,0.1311,0.1021,0.09193,0.09088,0.08239,0.0,0.2188,31.54,1479.0,202100.0,18860000.0,43.15,0.3369,0.001183,1534.0,0.00211,0.09662,0.5377,105.8,-123.6,1.678,4.186,1.429,1.18,-0.3323,-0.3152,-0.07428,0.6253,0.2685,0.5161,-0.5938,-0.7607,-0.6791,-0.1915,-0.2491,-0.03266,-0.01618,0.04912,-0.03972,0.0321,0.04615,0.0,0.3386,85.43,5609.0,211200.0,71860000.0,0.64380175,0.6448038,0.6692171,0.7262317,0.76619107,0.82536054,0.79841876,0.7644486,0.7092094,0.6952575,0.674416,0.6419764
526,32.83,0.3135,0.001736,201.1,0.001163,0.04313,0.03528,66.24,52.06,4.833,2.446,2.023,1.89,1.719,1.618,1.428,1.435,1.27,1.31,1.238,1.277,0.2651,0.2022,0.1674,0.1644,0.1374,0.1069,0.08839,0.09466,0.08155,0.0,0.1925,30.74,1375.0,214300.0,15500000.0,30.46,0.252,0.001099,1552.0,0.002683,0.1136,0.5262,81.98,-120.5,2.774,5.9,3.126,3.098,1.483,0.07681,0.3974,0.73,-0.1373,-0.0378,-0.5606,-0.7758,-0.7786,-0.2806,-0.2501,-0.06744,-0.004882,0.0331,-0.03844,0.05389,0.04449,0.0,0.3443,79.05,5849.0,274800.0,81650000.0,0.7556133,0.7862822,0.81932855,0.85162437,0.8728307,0.88592994,0.84827566,0.81919515,0.79151857,0.77243453,0.74408555,0.70151454
527,35.69,0.3075,0.001884,196.8,0.001237,0.04612,0.02868,68.36,51.34,4.205,2.36,2.091,1.898,1.687,1.858,1.46,1.538,1.466,1.729,1.525,1.467,0.2888,0.1976,0.1483,0.1397,0.1271,0.09375,0.08855,0.09587,0.09433,0.0,0.1995,27.23,1101.0,184000.0,14010000.0,41.56,0.3412,0.001217,1570.0,0.002514,0.1115,0.4979,105.4,-114.3,0.7647,5.461,2.291,2.22,0.9382,1.033,0.3126,0.5456,-0.1618,-0.973,-1.317,-0.9479,-0.6981,-0.2192,-0.2439,-0.0976,-0.04803,-0.00375,-0.02857,0.02454,0.003112,0.0,0.3938,88.12,5824.0,215800.0,74090000.0,0.7740102,0.7303991,0.7334838,0.72650176,0.6981693,0.69585204,0.68970966,0.6887028,0.73001635,0.7542034,0.7617991,0.76387703
528,34.63,0.3064,0.001507,194.0,0.001049,0.03791,0.06868,63.53,50.47,3.211,2.407,2.101,1.945,2.079,1.996,1.719,1.808,1.644,1.711,1.872,1.484,0.2787,0.2052,0.1203,0.1274,0.1252,0.1093,0.1078,0.095,0.1014,0.0,0.1676,23.32,974.0,172500.0,13990000.0,46.3,0.3855,0.001108,1569.0,0.002449,0.111,0.4979,118.5,-112.2,-0.171,5.356,1.806,2.745,1.405,1.029,-0.09262,-0.4013,-0.4098,-0.3668,0.1775,-0.3559,-0.6654,-0.2166,-0.2742,-0.1304,-0.09257,-0.01024,-0.05968,0.018,-0.006301,0.0,0.4119,93.33,6046.0,186100.0,73380000.0,0.65336734,0.6695691,0.727759,0.7506769,0.74637353,0.752614,0.77088886,0.66866857,0.6547198,0.642462,0.64367664,0.67064816
529,34.79,0.2898,0.002458,204.2,0.001472,0.057,0.06227,64.92,84.0,3.382,2.744,2.373,2.616,2.446,2.315,1.99,1.877,1.586,1.69,1.823,1.636,0.291,0.2593,0.1449,0.1544,0.1177,0.1077,0.09259,0.09056,0.09337,0.0,0.2447,26.59,1206.0,161200.0,14030000.0,44.83,0.3601,0.001718,1540.0,0.0026,0.1212,0.5299,111.4,-110.9,0.1199,2.873,0.5845,0.4643,-0.7711,-0.1813,-0.02183,0.5528,0.1424,0.2893,-0.4669,-0.2724,-0.6845,-0.08175,-0.2069,-0.05048,-0.01774,0.01577,-0.06936,-0.004327,-0.003436,0.0,0.462,85.47,5332.0,215300.0,66860000.0,0.609589,0.6033451,0.6408475,0.6766622,0.7325606,0.74201816,0.6852293,0.62995976,0.626048,0.6346127,0.6259762,0.59472054
530,28.68,0.2839,0.002223,194.3,0.00127,0.0477,0.03866,57.63,51.15,3.355,2.848,2.048,2.502,1.958,1.704,1.668,1.658,1.525,1.391,1.38,1.21,0.2369,0.2744,0.1543,0.1327,0.1186,0.1015,0.09846,0.1018,0.1013,0.0,0.2184,26.75,1293.0,170700.0,12880000.0,32.34,0.2758,0.001706,1566.0,0.003264,0.1423,0.5214,88.72,-106.1,1.683,3.431,1.743,2.334,0.8446,0.7011,0.6909,1.326,-0.5586,-0.3576,-0.8527,-0.422,-0.7782,-0.1392,-0.1821,-0.05003,0.003245,0.001801,-0.0962,-0.009502,-0.003355,0.0,0.4858,78.6,5494.0,269300.0,74750000.0,0.69784313,0.7500501,0.7811744,0.7601456,0.75910056,0.72617614,0.694707,0.6814548,0.6954696,0.6999597,0.6704952,0.65937567
531,32.66,0.2733,0.002315,184.5,0.001275,0.04728,0.02629,61.73,51.36,3.236,2.872,1.965,2.125,1.694,1.902,1.573,1.609,1.437,1.458,1.36,1.256,0.2641,0.2571,0.1385,0.1172,0.1242,0.09727,0.1023,0.08677,0.0975,0.0,0.2221,24.15,1094.0,155200.0,12930000.0,45.33,0.3813,0.001923,1563.0,0.003134,0.144,0.512,114.0,-101.8,-0.6907,4.473,1.706,1.107,0.4712,1.349,0.4206,0.6475,-0.2614,-0.719,-1.364,-1.039,-0.6839,-0.09861,-0.2259,-0.1205,-0.04708,-0.02941,-0.08018,-0.01302,2.659e-05,0.0,0.5616,88.49,5482.0,205300.0,68190000.0,0.7206985,0.6996514,0.7048974,0.6804548,0.6500188,0.66182995,0.6704026,0.65651596,0.71738344,0.7254148,0.7340047,0.73370147
532,33.65,0.2571,0.002015,181.2,0.001027,0.0381,0.05785,59.88,50.71,2.877,2.86,1.876,2.38,1.82,1.807,1.709,1.681,1.685,1.598,1.651,1.38,0.2846,0.2208,0.1253,0.118,0.1211,0.09799,0.09072,0.08366,0.0895,0.0,0.2056,21.68,856.0,145600.0,10890000.0,51.71,0.4185,0.002147,1574.0,0.003296,0.1582,0.5005,128.1,-95.82,-1.875,2.991,1.442,0.9645,0.456,1.733,0.6348,0.07369,-0.7117,-0.2443,-0.5865,-0.651,-0.6425,-0.05138,-0.1499,-0.09221,-0.06238,-0.03082,-0.1085,-0.04778,-0.0279,0.0,0.6749,91.78,5497.0,205100.0,66870000.0,0.59447545,0.6124285,0.6477136,0.6633393,0.6583456,0.6111545,0.67414474,0.5840995,0.58157796,0.6210311,0.6070326,0.6089079
533,24.48,0.1581,0.0001807,245.2,0.0005434,0.02277,0.06439,47.95,87.71,10.56,7.062,4.634,4.687,4.166,5.522,4.886,5.322,3.142,2.882,3.465,3.246,0.2138,0.2232,0.3097,0.3394,0.2836,0.2648,0.1975,0.1756,0.1693,0.0,0.08176,24.66,1300.0,100800.0,19920000.0,38.6,0.2371,0.0001206,1639.0,0.000734,0.03013,0.5365,84.88,-162.3,-4.093,-3.215,-3.154,-2.816,-3.135,-2.784,-2.112,-2.06,-1.191,-0.6455,1.024,1.822,-0.8113,0.6266,-0.3457,0.2634,0.05378,-0.07769,0.00649,0.08559,0.04924,0.0,0.08508,57.37,2122.0,122100.0,24360000.0,0.38539186,0.37701663,0.41330352,0.433071,0.45876205,0.47722098,0.38218877,0.3177137,0.34480137,0.368065,0.3732168,0.3682896
