,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Classifier__SVC__C,param_Classifier__SVC__kernel,param_PCA__n_components,param_Scaler,param_Selector__max_features,param_Classifier__SVC__gamma,param_Classifier__SVC__coef0,param_Classifier__SVC__degree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
58,0.07375089327494304,0.004998317696224797,0.011099020640055338,0.002124781858742653,100.0,linear,15,MinMaxScaler(),12,,,,"{'Classifier__SVC__C': 100, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 15, 'Scaler': MinMaxScaler(), 'Selector__max_features': 12}",0.20952380952380953,0.23809523809523808,0.2761904761904762,0.24126984126984127,0.02730896910172263,190
59,0.06815918286641438,0.011530734618650553,0.010218381881713867,0.0010326295375078403,100.0,linear,15,MinMaxScaler(),13,,,,"{'Classifier__SVC__C': 100, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 15, 'Scaler': MinMaxScaler(), 'Selector__max_features': 13}",0.20952380952380953,0.23809523809523808,0.2761904761904762,0.24126984126984127,0.02730896910172263,190
60,0.11221766471862793,0.007795651020524252,0.0098724365234375,0.0006153520557673077,1000.0,linear,15,MinMaxScaler(),4,,,,"{'Classifier__SVC__C': 1000, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 15, 'Scaler': MinMaxScaler(), 'Selector__max_features': 4}",0.12380952380952381,0.20952380952380953,0.21904761904761905,0.18412698412698414,0.042827738295974735,465
61,0.31262437502543133,0.08190241374519823,0.011749903361002604,0.002826176897929623,1000.0,linear,15,MinMaxScaler(),8,,,,"{'Classifier__SVC__C': 1000, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 15, 'Scaler': MinMaxScaler(), 'Selector__max_features': 8}",0.22857142857142856,0.26666666666666666,0.29523809523809524,0.2634920634920635,0.02730896910172263,89
62,0.31903076171875,0.12022813296470714,0.009847482045491537,0.00023065403566424766,1000.0,linear,15,MinMaxScaler(),12,,,,"{'Classifier__SVC__C': 1000, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 15, 'Scaler': MinMaxScaler(), 'Selector__max_features': 12}",0.22857142857142856,0.26666666666666666,0.29523809523809524,0.2634920634920635,0.02730896910172263,89
63,0.30590327580769855,0.09338048603698924,0.009908914566040039,0.0011929246543882046,1000.0,linear,15,MinMaxScaler(),13,,,,"{'Classifier__SVC__C': 1000, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 15, 'Scaler': MinMaxScaler(), 'Selector__max_features': 13}",0.22857142857142856,0.26666666666666666,0.29523809523809524,0.2634920634920635,0.02730896910172263,89
64,0.048148155212402344,0.007741793532520486,0.012884934743245443,0.002663548387832109,1.0,linear,10,MinMaxScaler(),4,,,,"{'Classifier__SVC__C': 1, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 10, 'Scaler': MinMaxScaler(), 'Selector__max_features': 4}",0.12380952380952381,0.18095238095238095,0.1523809523809524,0.1523809523809524,0.02332847374079217,682
65,0.06671261787414551,0.01429282874504663,0.010550578435262045,0.0010923715970306712,1.0,linear,10,MinMaxScaler(),8,,,,"{'Classifier__SVC__C': 1, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 10, 'Scaler': MinMaxScaler(), 'Selector__max_features': 8}",0.17142857142857143,0.18095238095238095,0.17142857142857143,0.17460317460317457,0.00448956686467649,594
66,0.05363233884175619,0.017726998725229964,0.012158791224161783,0.003396482282840168,10.0,linear,10,MinMaxScaler(),4,,,,"{'Classifier__SVC__C': 10, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 10, 'Scaler': MinMaxScaler(), 'Selector__max_features': 4}",0.1523809523809524,0.17142857142857143,0.1619047619047619,0.1619047619047619,0.007776157913597386,651
67,0.05315621693929037,0.011450333781016446,0.016413052876790363,0.001580523741745665,10.0,linear,10,MinMaxScaler(),8,,,,"{'Classifier__SVC__C': 10, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 10, 'Scaler': MinMaxScaler(), 'Selector__max_features': 8}",0.26666666666666666,0.2,0.18095238095238095,0.21587301587301588,0.036748688580286425,306
