,Principal component 0,Principal component 1,Principal component 2,Principal component 3,Principal component 4,Principal component 5,Principal component 6,Principal component 7,Principal component 8,Principal component 9,Spectral Centroid Overall Standard Deviation,Spectral Rolloff Point Overall Standard Deviation,Spectral Flux Overall Standard Deviation,Compactness Overall Standard Deviation,Spectral Variability Overall Standard Deviation,Root Mean Square Overall Standard Deviation,Fraction Of Low Energy Windows Overall Standard Deviation,Zero Crossings Overall Standard Deviation,MFCC Overall Standard Deviation 1,MFCC Overall Standard Deviation 2,MFCC Overall Standard Deviation 3,MFCC Overall Standard Deviation 4,MFCC Overall Standard Deviation 5,MFCC Overall Standard Deviation 6,MFCC Overall Standard Deviation 7,MFCC Overall Standard Deviation 8,MFCC Overall Standard Deviation 9,MFCC Overall Standard Deviation 10,MFCC Overall Standard Deviation 11,MFCC Overall Standard Deviation 12,MFCC Overall Standard Deviation 13,LPC Overall Standard Deviation 1,LPC Overall Standard Deviation 2,LPC Overall Standard Deviation 3,LPC Overall Standard Deviation 4,LPC Overall Standard Deviation 5,LPC Overall Standard Deviation 6,LPC Overall Standard Deviation 7,LPC Overall Standard Deviation 8,LPC Overall Standard Deviation 9,LPC Overall Standard Deviation 10,Method of Moments Overall Standard Deviation 1,Method of Moments Overall Standard Deviation 2,Method of Moments Overall Standard Deviation 3,Method of Moments Overall Standard Deviation 4,Method of Moments Overall Standard Deviation 5,Spectral Centroid Overall Average,Spectral Rolloff Point Overall Average,Spectral Flux Overall Average,Compactness Overall Average,Spectral Variability Overall Average,Root Mean Square Overall Average,Fraction Of Low Energy Windows Overall Average,Zero Crossings Overall Average,MFCC Overall Average 1,MFCC Overall Average 2,MFCC Overall Average 3,MFCC Overall Average 4,MFCC Overall Average 5,MFCC Overall Average 6,MFCC Overall Average 7,MFCC Overall Average 8,MFCC Overall Average 9,MFCC Overall Average 10,MFCC Overall Average 11,MFCC Overall Average 12,MFCC Overall Average 13,LPC Overall Average 1,LPC Overall Average 2,LPC Overall Average 3,LPC Overall Average 4,LPC Overall Average 5,LPC Overall Average 6,LPC Overall Average 7,LPC Overall Average 8,LPC Overall Average 9,LPC Overall Average 10,Method of Moments Overall Average 1,Method of Moments Overall Average 2,Method of Moments Overall Average 3,Method of Moments Overall Average 4,Method of Moments Overall Average 5,Chroma feature 0,Chroma feature 1,Chroma feature 2,Chroma feature 3,Chroma feature 4,Chroma feature 5,Chroma feature 6,Chroma feature 7,Chroma feature 8,Chroma feature 9,Chroma feature 10,Chroma feature 11
Chroma feature 0,0.723113102774338,-0.16370814387253887,-0.18443445250554313,0.37914755001849154,-0.015788677441218483,0.06512790838680481,-0.3197210874477176,0.15533167760541852,-0.059115188916283326,0.1495104291661052,0.34796615867424907,0.4320667312654717,0.4113203793731803,0.5319311274361281,0.525914360630776,0.5250706522627533,0.18603342134537976,0.37828689483198863,0.4751128851057379,0.6562293784681478,0.7108695288885613,0.6436373514818501,0.6867955090106148,0.6266608729459467,0.6495835484251604,0.661273992426842,0.7015981860012597,0.6839862426536721,0.6704004861577928,0.666720620835888,0.6802270021379713,0.5597137142155325,0.6505363585706803,0.7088225935832889,0.6849674112186428,0.7056307192959852,0.689320463318791,0.6968205353475883,0.7081769552982364,0.709327383918885,,0.5252736611795729,0.46050462059095004,0.6190093575783834,0.6502682520783953,0.6509916621028916,0.572493587294893,0.5735572232746731,0.4609154087876321,0.7135259924179401,0.5318110140858663,0.5333617373952709,0.6221892805360408,0.5990722530872529,0.7130505638462488,0.32773554127690935,-0.16490514312277188,-0.419783553240627,-0.4518301649244566,-0.3091229677368878,-0.49258198789400753,-0.1235471613596572,-0.46109865682912404,-0.23311734003730322,-0.5553351545940884,-0.4265615551434844,-0.368662517694909,-0.726831812033505,0.6712581303860953,-0.24438136857071224,0.5393571857191402,0.6023277352052597,0.3087275382083662,0.18918920308658296,0.5137224025920322,0.5393142771368996,,0.5525384230287855,0.6586821936523949,0.6955505594079924,0.7168073182237493,0.696372130685791,1.0,0.9348200576366135,0.8934376291240651,0.8776591835462696,0.8435912576694811,0.7954544580922132,0.7840749840283409,0.7791906231626747,0.8146350446837699,0.8399215312939516,0.893194058861464,0.9681833767529878
Chroma feature 1,0.748442777795808,-0.2560369813925813,-0.15350801437319922,0.25692937745733746,-0.16407194577612733,0.033936188330645864,-0.3504308479498798,0.21259330522264566,-0.020258472662623768,0.11033660136277647,0.3498541122044177,0.43209284429809636,0.4116606977162596,0.5251225844165617,0.5882868247228874,0.5904709039314987,0.1560303027287428,0.39277302174446505,0.4680621162480547,0.659956233891381,0.7384491227932873,0.6804540532024786,0.7631811005519651,0.6563173971184267,0.6891247139672791,0.6951125545495983,0.7298798150931739,0.72230407409907,0.7085256967138893,0.6822869602565401,0.7106063064372938,0.539403549178505,0.6374525121361521,0.7514020007236933,0.7496282698572706,0.7554772086246756,0.740843425544904,0.7466555660742338,0.7545454440694763,0.754250147100486,,0.620994021393227,0.45219572713057044,0.5914618438793566,0.6216985197817608,0.6229358632907841,0.6517172779791108,0.6461441823938112,0.4883408847110854,0.7794906718994221,0.5692377609581006,0.5732650771921002,0.6294576711964055,0.6928178210246405,0.777105439464816,0.19023379341779087,-0.3499241358383729,-0.5591519498466769,-0.5658004263408375,-0.427396038509827,-0.5268401693664839,-0.059932648985448686,-0.5342769381775838,-0.2533125556973187,-0.6572213616361172,-0.35027887191829943,-0.3028383181070516,-0.786416361570746,0.7667321748821044,-0.40504673205495617,0.6443099550864366,0.6540387305995999,0.17098523534115792,0.24147880115972895,0.645043721201165,0.666705498629126,,0.6240973396537904,0.7217129068471071,0.7103335560613484,0.7212854794098622,0.6894972018043088,0.9348200576366135,1.0,0.9692413830342939,0.9221062403004092,0.8528649247629044,0.7673874359207411,0.7434383839883993,0.7245828893422503,0.7605272212644221,0.792312437366157,0.8199308402513313,0.8764216108628412
Chroma feature 2,0.7647749136386364,-0.20640146934781672,-0.13399449087709286,0.28927062041233104,-0.1628141326406541,0.0006777307052823424,-0.3652820621576657,0.13218828096854732,0.044372138575705954,0.051857404102503404,0.3955575203753481,0.47249706955491444,0.39637479968880823,0.5532606374723505,0.5711099258122866,0.5738074280638034,0.18688797270396446,0.43789440174728433,0.5008463793457001,0.680754256800114,0.7398012849854632,0.6811895927155898,0.7592877379595546,0.6588678772284114,0.6942314660223557,0.7063092817266133,0.7370598120326542,0.7023624418145699,0.7075126124985782,0.6881874098830532,0.6966392309360454,0.5774704855223861,0.6646864824440535,0.7606034850237952,0.7521703281074664,0.7574058572753414,0.7429111722434943,0.7425883721118746,0.7525640837366334,0.7527871428477685,,0.6204091610003698,0.4906781719040487,0.6147930192726727,0.6454089845283447,0.6449162182658587,0.6574881365529929,0.6560075340808453,0.4727275050158362,0.7666143218460856,0.5423028820722954,0.5472983997618354,0.6436619118396918,0.6934482382275903,0.7679357648021777,0.1879710430987282,-0.26886515009588335,-0.5170418883068523,-0.5805919867970174,-0.3838469648291301,-0.513590693000715,-0.14483014220285345,-0.593622463614496,-0.2773281674457341,-0.6131754765599409,-0.35294048933832195,-0.2995038151065207,-0.7723111380515005,0.7412589321455505,-0.4127178015158926,0.6573668903194035,0.6813691293015162,0.22321068133894031,0.2617877662826122,0.6519336478153405,0.6469163381363604,,0.6089944770721064,0.7270633856921815,0.7186230201067438,0.711232354241239,0.6912296538652034,0.8934376291240651,0.9692413830342939,1.0,0.9756108340938985,0.8994501311169724,0.8168673196164746,0.7832083473366097,0.7516130469319516,0.7635620627931351,0.7832411493710998,0.8073075366591775,0.8539177747107152
Chroma feature 3,0.7772533776549339,-0.14313598632285365,-0.13065551502247758,0.30122059796346445,-0.088434248077732,0.0045850063706174,-0.3852147424318484,0.09946858371753652,0.07599648108363645,0.028346624363997003,0.43372771525571885,0.5063021706280834,0.38319930729845775,0.5812140797295803,0.5401689048822109,0.5411746191327536,0.22916878533379947,0.47089435835070237,0.531846044390525,0.6974440785035843,0.744909407477902,0.686622939275208,0.7438376694995015,0.6649840466139467,0.6916997888639107,0.7113491653218539,0.7409273088909026,0.6976794141627262,0.6976203289414147,0.6977706418762227,0.6914926576976477,0.6119944320334689,0.6901727259133543,0.7645016950625118,0.7359872042555394,0.7531563157253106,0.7381374543962513,0.7318050177712907,0.7415504110320976,0.7512287779050638,,0.5719167876544575,0.5289259901992805,0.6494820588219626,0.6796270998413003,0.6796920623920957,0.6509362337847237,0.6521180300423899,0.4509301317794609,0.7456142273735584,0.5158024604161113,0.5198633837221655,0.6641167231549324,0.6740281252671052,0.7488035283651946,0.23117422699393816,-0.19625398218777682,-0.4653442842224694,-0.5557763651664369,-0.35772982831580874,-0.49774500811903305,-0.18493463109252123,-0.5778155624927551,-0.23317713696282624,-0.5337873231958046,-0.3407997992394679,-0.27934751175566774,-0.7508254917598091,0.7068596976465599,-0.3459006648823035,0.6125842692940389,0.6615082702050017,0.27902714609992735,0.2579601351950157,0.6254723891549782,0.6056559788520528,,0.5674344974091989,0.7169686710959767,0.7209914083524991,0.7057529066715372,0.7004448234096242,0.8776591835462696,0.9221062403004092,0.9756108340938985,1.0,0.9574865452032395,0.8899940632805073,0.8428671713818149,0.8012578014125837,0.79855154690077,0.8011070688538562,0.8226044826391438,0.8581543086780303
Chroma feature 4,0.7778442271035898,-0.112759102121316,-0.12522800633232486,0.27204263384448674,0.0847290623357427,0.018824223712709403,-0.4206981972301362,0.06703302050164633,0.07182411631294111,-0.027771312726623306,0.4518746555453258,0.5240815592305185,0.3786126544784249,0.5764377996161487,0.5199714323327613,0.5185316530819204,0.24347497572619065,0.48325041965346777,0.5272231801177601,0.6898260414293,0.7492073850587245,0.6826367904511133,0.7446564366326475,0.6785115237766907,0.6907676455817042,0.7030539634588916,0.7391429187446734,0.6952901939212389,0.6764340147461622,0.7070169975926054,0.6963098466911626,0.6156120488147423,0.7049004907216544,0.7709352986604856,0.7127902443600722,0.7412355166840235,0.7327816253657133,0.7254050136480802,0.7327024604432731,0.7451171966241755,,0.5205819184144326,0.5451377814275276,0.6690124841036171,0.6983435995143449,0.695831667302404,0.6321988034625818,0.6334697045465942,0.4217686595460792,0.7323990866186321,0.4959023816392855,0.49836370098087496,0.6808331173873146,0.6481614119778006,0.7352201695197375,0.3037805209560425,-0.1551273127577238,-0.42042922834806923,-0.5463450272176528,-0.388418468449233,-0.5287592003263633,-0.2395099338097371,-0.5110627314505178,-0.09883052618756563,-0.39220364541119135,-0.2675144826992558,-0.2909694006901478,-0.7378137102644459,0.6830051765712692,-0.264400538749016,0.5384664167298081,0.6287488539854457,0.3785553100590994,0.27079191957208026,0.5998282063726301,0.5665420207654134,,0.5216208587763784,0.6998947354131948,0.7207808363539958,0.7047177673700963,0.7133948986071182,0.8435912576694811,0.8528649247629044,0.8994501311169724,0.9574865452032395,1.0,0.9730559128202144,0.9192366873381564,0.8677073766997825,0.853871230989998,0.8380908868426182,0.8477602587879833,0.8548926187841414
Chroma feature 5,0.7684830450269186,-0.09352133537539807,-0.0971981978652887,0.2766890944222749,0.18978195962000624,0.01589312989433474,-0.38668335544468624,0.015155977438165479,0.07624836229801862,-0.09188342753369336,0.4669735446871521,0.5416571557025024,0.39297711381358774,0.5621850556517667,0.5148798146786457,0.5124057883487446,0.2373049229616754,0.4969056816290013,0.5123169042679789,0.6786303715367642,0.7364237220753753,0.6732865425397027,0.7271141023164732,0.6787267110637502,0.6852268871281793,0.6930780768212575,0.7339230576179834,0.6778776855404257,0.6694422784932982,0.7133250044976559,0.6918208959953469,0.6051711419087314,0.7069652283043755,0.7621451730797544,0.695247473747174,0.7289054439538274,0.7225215688285788,0.7156805037263434,0.7231352251165536,0.7320805641403203,,0.5032994860720009,0.5552268112293457,0.6734661026066571,0.6929966464207183,0.6893248761220389,0.616398473400674,0.6218582500780894,0.41978956184725597,0.7124902798264329,0.48950266191651454,0.491247991748323,0.6647690863274827,0.627989912930907,0.7165241464980728,0.33234487327969525,-0.0906445169484684,-0.3781729219292959,-0.5464715208316666,-0.3678749285360666,-0.5327231706797111,-0.2894010952155193,-0.48461077976861383,-0.033849465777383216,-0.2971795416652344,-0.2503898254433715,-0.32654139402330457,-0.7161235005888777,0.6497921417094864,-0.22794709553079873,0.4967330366080605,0.6245193564945503,0.47062544874067863,0.2662620734393399,0.5741726806984828,0.5273197313920344,,0.5010680901086234,0.6874471438836425,0.721645216568666,0.6937131520807988,0.7165340188967178,0.7954544580922132,0.7673874359207411,0.8168673196164746,0.8899940632805073,0.9730559128202144,1.0,0.9635540338026042,0.9091355003778868,0.8749632495067695,0.8417016337943065,0.8413368351344966,0.8297950631958751
Chroma feature 6,0.7773798494428956,-0.1416773079614203,-0.08218677334048274,0.297993296754981,0.26061903932294056,0.04372678664965785,-0.33202062202107185,0.0382457229640315,0.03528231140466935,-0.1459497141633809,0.458601156375978,0.5424681667269916,0.43375625835740417,0.5379414777623946,0.5747587792499372,0.5728501999396376,0.20047989502184987,0.4899971109073037,0.48529817885198234,0.6921974987138958,0.7266878574823564,0.687454955676704,0.7617595066366116,0.7122244126436235,0.7088135892567275,0.694373885292547,0.7444588080057442,0.706941573362888,0.7132167273839926,0.7404439652063547,0.7292577304841941,0.5860912986984195,0.709211420464209,0.7732708663084948,0.7076172019504996,0.7440604361912553,0.7382840380883611,0.7298260574445806,0.7445537775146949,0.7435306645414997,,0.5675625077348553,0.5453187698025692,0.673730480590233,0.6910943935681236,0.6850498228891023,0.6383937564146452,0.647558919136623,0.4672744003238912,0.7464065770929257,0.5440460654986539,0.5459667125207698,0.6632605511831315,0.6576173232168988,0.7507041268480537,0.33980832580717935,-0.0884585084046193,-0.4053437697821891,-0.5846302787522913,-0.3714769452761696,-0.5648880582983659,-0.265343851734139,-0.4691705520754493,0.021420854698192847,-0.29025060672648356,-0.2946273703151217,-0.44558013245618094,-0.7489384496705219,0.6793450520886458,-0.2621327419088723,0.5115779942931596,0.66923554993301,0.4875533994299808,0.2652875016544777,0.5935759612303101,0.5543631288813935,,0.5582343954603667,0.7183366784108283,0.7581470094272006,0.7297244554102356,0.7531212336822896,0.7840749840283409,0.7434383839883993,0.7832083473366097,0.8428671713818149,0.9192366873381564,0.9635540338026042,1.0,0.977497617981891,0.9378926164215825,0.8978979215891301,0.8762938950427555,0.8363893550948582
Chroma feature 7,0.7683594223196657,-0.14270983219417316,-0.08808842182995481,0.3015984775912854,0.2942535046179129,0.061778504569619246,-0.3063292808079913,0.07947059361888242,0.014053952387851055,-0.14319332152919867,0.44842952197099417,0.530756639425593,0.4289542252678381,0.5277959014548678,0.5711130009374729,0.569433908872164,0.18880319562363984,0.47234325705150393,0.474907861241111,0.6993287770563056,0.7038426782695062,0.6808842264784808,0.757051528724998,0.7219487929977894,0.7083630206101821,0.6799364550940845,0.7251999756282492,0.7103415001631526,0.7189799377245614,0.7384416893703305,0.7279399595517952,0.5796723484203272,0.6981681483144611,0.7602257645930229,0.6963120098042376,0.73024371023942,0.7221717953203548,0.7169172769003688,0.7291066100204056,0.7289359467974043,,0.5616724697331269,0.5370122253173502,0.6724671641086108,0.6914363274372466,0.6837812483706547,0.637264886302764,0.6450163523971807,0.46389477846122223,0.7402028083264043,0.5401782354231631,0.5417009599998608,0.6694866866690996,0.6492781586247495,0.74408637963154,0.3484737274486274,-0.0787013717310806,-0.3976072252402077,-0.5785510617668729,-0.36830541918558507,-0.552401979272798,-0.22418237490239562,-0.4177353347565358,0.04615622353170792,-0.28835034043521734,-0.31166563472107517,-0.4885143582841835,-0.7428065291585612,0.67510670561699,-0.237009306349236,0.5108842049348679,0.6507050716704845,0.47851418628964554,0.25949936246516936,0.5881643181915074,0.5546228193685708,,0.5484602038849622,0.714713809561708,0.7568164552706274,0.7302073147930482,0.752700062461458,0.7791906231626747,0.7245828893422503,0.7516130469319516,0.8012578014125837,0.8677073766997825,0.9091355003778868,0.977497617981891,1.0,0.9678067748214768,0.9196975390860584,0.8923538865526869,0.838987161096225
Chroma feature 8,0.7783408578606821,-0.11521874424093563,-0.10801184648844127,0.3412370955279262,0.29968898447794334,0.08184421100332205,-0.26929495512668594,0.15011407185412054,-0.09013484899059591,-0.06958755557320197,0.45075113319680915,0.53370021751401,0.4058761659611981,0.5545418446439982,0.5676439584809361,0.5664119079277128,0.20542584899793653,0.4704864927263356,0.5018962599529874,0.6924482609767357,0.726815917840712,0.6892293310834222,0.7616328705571128,0.7194293112959225,0.6892519844081761,0.6542991570310919,0.7152599246693304,0.729203709449725,0.7158470466295787,0.7154164486439073,0.7389417794872335,0.6098439456958981,0.7157996176761264,0.7664347641970592,0.7123498455805231,0.7348808234162119,0.7249508397817436,0.7216144241445612,0.7339909952548299,0.7371984191232543,,0.5556883080316878,0.5487105673273749,0.6987795445295317,0.7246698459332024,0.7136695058941962,0.6411929062998505,0.6483456181353526,0.4406710167084702,0.7447983699681467,0.5331249607676782,0.5343996642644587,0.6820170312069189,0.6513446923552288,0.7465882908188188,0.3835825738441586,-0.09029192726481267,-0.38225659177547416,-0.525874686319388,-0.3564546557973411,-0.5330758868131417,-0.16991039689925336,-0.3689180530768234,0.038584303587178605,-0.31427099174197803,-0.3987090671296282,-0.57104075943726,-0.7476463258398649,0.6727646367368658,-0.1970725718518784,0.4876828160006781,0.6169134466109801,0.4595999301563518,0.2543917963021655,0.5451227863960565,0.5392748975942178,,0.5427536904402738,0.7199670045077947,0.773587491433326,0.7561973597766938,0.7758135716914846,0.8146350446837699,0.7605272212644221,0.7635620627931351,0.79855154690077,0.853871230989998,0.8749632495067695,0.9378926164215825,0.9678067748214768,1.0,0.9790410973135939,0.9474276115426048,0.8827868195944555
Chroma feature 9,0.776309971264279,-0.1428727762782532,-0.09184811152728883,0.3819899375041827,0.24761249838653407,0.0931009350591347,-0.2382450848382142,0.1619291666739511,-0.16359591702565113,-0.03588284769640117,0.4418147476149393,0.5282435089751825,0.41229878828038485,0.5394277259005252,0.5912104856385456,0.5908036682754423,0.18792867659716705,0.47000398737427035,0.48606273980235226,0.6714266679555484,0.746485232219392,0.6907711546676629,0.7599266852995251,0.6955815609377196,0.6699432986375286,0.6423470743394787,0.7149888533185255,0.7333366866940333,0.7174534212844388,0.7064525437412555,0.7499271129953886,0.5959326052695657,0.710032085040781,0.7650900883864075,0.7297158453827408,0.7463919819850898,0.7354534223993793,0.7390148273876459,0.7475253902246312,0.7449822962011311,,0.5914931622614772,0.5362900866032518,0.6864621980621771,0.7111335764145674,0.6984929266710889,0.6559071478031542,0.6646788321493434,0.45404928388997273,0.7627712916160915,0.5565396061020721,0.5584279834564165,0.6698468830631435,0.6767485561807008,0.7642983380082584,0.3662446611553592,-0.12016254020351756,-0.39945114096972933,-0.49917562282865746,-0.3382291797094128,-0.5421875681157258,-0.14138087414676953,-0.39621358832914555,-0.009110268020215145,-0.369356489896583,-0.4643531442825744,-0.6287809083346022,-0.763631838767614,0.6905783500424145,-0.252804554949307,0.5002466042527102,0.6393184043971505,0.4345606186968575,0.24264162571656617,0.5437879321811219,0.5504482200646391,,0.5795088525372539,0.7373941140482507,0.7860804738462286,0.7685760496273899,0.7829122867731406,0.8399215312939516,0.792312437366157,0.7832411493710998,0.8011070688538562,0.8380908868426182,0.8417016337943065,0.8978979215891301,0.9196975390860584,0.9790410973135939,1.0,0.978930947254259,0.9108608047071745
Chroma feature 10,0.7674087771858185,-0.12445023336958634,-0.09199818104683805,0.3992592825327958,0.22041449239653216,0.0714631845511877,-0.2736961773637478,0.15839632756310412,-0.1612108368049492,0.010432249882477629,0.4425287980571024,0.5269904452280845,0.39688458924010667,0.5459169112545273,0.55724831795624,0.5560682235307348,0.18732964520441142,0.47122901913673204,0.4924052055852177,0.6623836764576141,0.7399163509990657,0.6746464179910547,0.7331432016159702,0.6733783496021786,0.6492920690723466,0.6428808679431178,0.7046935516012292,0.7135907019326257,0.6946851966019137,0.6970590073367143,0.7377287067836794,0.5965562903183,0.7022161750993644,0.7491493193153079,0.714785301018624,0.7357476526269978,0.7214897962082718,0.726713371406182,0.7360282202974743,0.7364428994928528,,0.553749114345578,0.5376343402481129,0.6831802475050208,0.7036041331464798,0.6929618140998134,0.6490837782633248,0.6578919169440073,0.43772566424586773,0.7451517517430973,0.534415135596884,0.5358748169091477,0.6666493726522026,0.6632846064815172,0.7472864112604175,0.3488267044867545,-0.10675677281574837,-0.38357107470390867,-0.4753793720474724,-0.3231155386948351,-0.5262223130520435,-0.16821483803691195,-0.401385149919406,-0.04331932088072104,-0.37805888009533156,-0.4692964740186251,-0.5931019119603506,-0.7464914541011545,0.6715890516805711,-0.23223651082363103,0.49780871769290763,0.619096970855724,0.4235749384879923,0.2239223710949634,0.5226821717361245,0.524618209758279,,0.5527837058477005,0.7262964430118245,0.7748875742254092,0.7573856062490811,0.7701856951166149,0.893194058861464,0.8199308402513313,0.8073075366591775,0.8226044826391438,0.8477602587879833,0.8413368351344966,0.8762938950427555,0.8923538865526869,0.9474276115426048,0.978930947254259,1.0,0.9613253605421606
Chroma feature 11,0.7424612561166487,-0.10727234972235303,-0.15232413561548003,0.428994202429721,0.09815468507611884,0.04963458337315321,-0.32375463792356884,0.1084461800508355,-0.10710974169229837,0.10094748943525847,0.3986747511504405,0.4838173514797983,0.3683128152179132,0.555787672427405,0.49835524520587393,0.497350882821981,0.20408879941954336,0.4240302563934246,0.5027628687177114,0.6608021879600586,0.7183846239092978,0.6464283859035808,0.6929189609910342,0.6380894821069567,0.6310785325480539,0.6436353855273904,0.6923557954133936,0.6783072722191237,0.6647033637887201,0.6653391886095903,0.6946398577736704,0.5956738314311228,0.6799492412918099,0.7233162013783557,0.6917680655065123,0.7113885530821787,0.6951919608916584,0.7002137648100818,0.7109806611654457,0.7133805282146071,,0.5013339744598807,0.508249737097435,0.6640521657334373,0.6896179660402967,0.687878259481184,0.5897331233111865,0.597438422250826,0.4117983401736428,0.7071724451418451,0.4943660460827286,0.49615607477603185,0.6522390685394425,0.6059865720002902,0.708851994513962,0.35268087263871556,-0.08099350511180112,-0.36101015473282067,-0.4431476925198801,-0.28535368932472216,-0.5011356618759983,-0.2011747434713482,-0.4568440258237863,-0.1762440911426963,-0.4596968777388722,-0.4652013524790918,-0.4777190050366605,-0.7169766135644274,0.6425546298642801,-0.2219073331573293,0.5125343380213602,0.6060811919949056,0.3939493552066311,0.2167937415160869,0.48723675965022484,0.4920834480847507,,0.5180045516480686,0.6759202896980306,0.7266518507746007,0.7256188815808488,0.7217852836228847,0.9681833767529878,0.8764216108628412,0.8539177747107152,0.8581543086780303,0.8548926187841414,0.8297950631958751,0.8363893550948582,0.838987161096225,0.8827868195944555,0.9108608047071745,0.9613253605421606,1.0
